list_name,name,label,admin1,admin2,admin3,admin4,facility_code,lat,lng,pcode
admin4,PH1600205004,BUNGA,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205005,COLORADO,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205006,CUYAGO,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205007,LIBAS,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205008,MAGDAGOOC,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205009,MAGSAYSAY,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205010,MARAIGING,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205011,POBLACION,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205012,SAN JOSE,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205013,SAN PABLO,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205014,SAN VICENTE,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600205015,SANTO NI?O,PH1600000000,PH1600200000,PH1600205000,,,,,
admin4,PH1600206001,BANGAYAN,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206002,CANAWAY,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206003,HINIMBANGAN,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206004,JALIOBONG,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206005,MAHAYAHAY,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206006,POBLACION,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206007,SAN ISIDRO,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206008,SAN ROQUE,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206009,SANGAY,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206010,CROSSING,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600206011,SONGKOY,PH1600000000,PH1600200000,PH1600206000,,,,,
admin4,PH1600207001,AMBACON,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207002,BONIFACIO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207003,CONSORCIA,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207004,KATIPUNAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207005,LINGAYAO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207006,MALICATO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207007,MANINGALAO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207008,MARCOS CALO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207009,MAT-I,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207010,PINANA-AN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207011,POBLACION,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207013,SAN ISIDRO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207014,TINUCORAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207015,BALUNGAGAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207016,EDUARDO G. MONTILLA,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207017,DURIAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207018,IBUAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207019,ROSARIO,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207020,SAN ROQUE,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600207021,CASIKLAN,PH1600000000,PH1600200000,PH1600207000,,,,,
admin4,PH1600208001,BUHANG,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208002,CALOC-AN,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208003,GUIASAN,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208005,POBLACION,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208008,TAOD-OY,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208009,MARCOS,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208010,SANTO NI?O,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600208011,SANTO ROSARIO,PH1600000000,PH1600200000,PH1600208000,,,,,
admin4,PH1600209001,ACLAN,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209002,AMONTAY,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209004,ATA-ATAHON,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209005,CAMAGONG,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209006,CUBI-CUBI,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209007,CULIT,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209008,JAGUIMITAN,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209009,KINABJANGAN,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209010,BARANGAY 1 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209011,BARANGAY 2 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209012,BARANGAY 3 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209013,BARANGAY 4 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209014,BARANGAY 5 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209015,BARANGAY 6 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209016,BARANGAY 7 (POB.),PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209017,PUNTA,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209018,SANTA ANA,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209019,TALISAY,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600209020,TRIANGULO,PH1600000000,PH1600200000,PH1600209000,,,,,
admin4,PH1600210002,CURVA,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210003,JAGUPIT,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210005,LA PAZ,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210007,POBLACION I,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210008,SAN ISIDRO,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210009,TAGBUYACAN,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210010,ESTANISLAO MORGADO,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210011,POBLACION II,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600210012,PANGAYLAN-IP,PH1600000000,PH1600200000,PH1600210000,,,,,
admin4,PH1600211001,BINUANGAN,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211002,CABAYAWA,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211003,DO?A ROSARIO,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211004,LA FRATERNIDAD,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211005,LAWIGAN,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211006,POBLACION 1,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211007,POBLACION 2,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211008,SANTA ANA,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211009,TAGMAMARKAY,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211010,TAGPANGAHOY,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211011,TINIGBASAN,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211012,VICTORY,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600211013,DO?A TELESFORA,PH1600000000,PH1600200000,PH1600211000,,,,,
admin4,PH1600212001,POBLACION I,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212002,BALANGBALANG,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212003,BASILISA,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212004,HUMILOG,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212005,PANAYTAYON,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212006,SAN ANTONIO,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212007,TAGBONGABONG,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1600212008,POBLACION II,PH1600000000,PH1600200000,PH1600212000,,,,,
admin4,PH1630400002,AGAO POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400003,AGUSAN PEQUE?O,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400004,AMBAGO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400006,AMPARO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400007,AMPAYON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400008,ANTICALA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400009,ANTONGALON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400010,AUPAGAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400012,BAAN KM 3,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400013,BABAG,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400014,BADING POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400016,BANCASI,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400017,BANZA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400018,BAOBAOAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400019,BASAG,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400020,BAYANIHAN POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400021,BILAY,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400022,BIT-OS,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400023,BITAN-AGAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400024,BOBON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400025,BONBON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400026,BUGABUS,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400027,BUHANGIN POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400029,CABCABON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400031,CAMAYAHAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400033,BAAN RIVERSIDE POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400036,DANKIAS,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400037,IMADEJAS POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400038,DIEGO SILANG POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400039,DOONGAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400040,DUMALAGAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400043,GOLDEN RIBBON POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400044,DAGOHOY POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400045,JOSE RIZAL POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400047,HOLY REDEEMER POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400048,HUMABON POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400049,KINAMLUTAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400051,LAPU-LAPU POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400052,LEMON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400053,LEON KILAT POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400054,LIBERTAD,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400055,LIMAHA POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400056,LOS ANGELES,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400057,LUMBOCAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400060,MAGUINDA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400061,MAHAY,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400062,MAHOGANY POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400063,MAIBU,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400064,MANDAMO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400065,MANILA DE BUGABUS,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400066,MAON POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400067,MASAO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400068,MAUG,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400069,PORT POYOHON POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400070,NEW SOCIETY VILLAGE POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400071,ONG YIU POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400072,PIANING,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400073,PINAMANCULAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400074,RAJAH SOLIMAN POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400075,SAN IGNACIO POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400076,SAN MATEO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400077,SAN VICENTE,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400078,SIKATUNA POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400079,SILONGAN POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400080,SUMILIHON,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400082,TAGABACA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400083,TAGUIBO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400084,TALIGAMAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400085,TANDANG SORA POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400086,TINIWISAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400087,TUNGAO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400089,URDUJA POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400090,VILLA KANANGA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400091,OBRERO POB.,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400092,BUGSUKAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400093,DE ORO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400094,DULAG,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400095,FLORIDA,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400096,NONG-NONG,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400097,PAGATPATAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400098,PANGABUGAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400099,SALVACION,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400100,SANTO NI?O,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400101,SUMILE,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400102,DON FRANCISCO,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1630400103,PIGDAULAN,PH1600000000,PH1600200000,PH1630400000,,,,,
admin4,PH1600301001,CALAITAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301002,CHARITO,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301003,FILI,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301004,HAMOGAWAY,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301006,KATIPUNAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301007,MABUHAY,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301009,MARCELINA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301010,MAYGATASAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301011,NOLI,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301013,OSME?A,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301014,PANAYTAY,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301016,POBLACION,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301017,SAGMONE,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301018,SAGUMA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301019,SALVACION,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301020,SAN ISIDRO,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301023,SANTA IRENE,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301024,TAGLATAWAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301025,VERDU,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301027,WAWA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301028,BERSEBA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301029,BUCAC,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301030,CAGBAS,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301031,CANAYUGAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301032,CLARO CORTEZ,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301033,GAMAO,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301034,GETSEMANE,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301035,GRACE ESTATE,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301036,MAGKIANGKANG,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301037,MAHAYAG,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301038,MONTIVESTA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301039,MT. ARARAT,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301040,MT. CARMEL,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301041,MT. OLIVE,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301042,NEW SALEM,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301043,PINAGALAAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301044,SAN AGUSTIN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301045,SAN JUAN,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301046,SANTA TERESITA,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301047,SANTO NI?O,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301048,TAGLIBAS,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301049,TAGUBAY,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600301050,VILLA UNDAYON,PH1600000000,PH1600300000,PH1600301000,,,,,
admin4,PH1600302001,BUNAWAN BROOK,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302002,CONSUELO,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302003,LIBERTAD,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302004,MAMBALILI,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302005,POBLACION,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302006,SAN ANDRES,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302007,SAN MARCOS,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302008,IMELDA,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302009,NUEVA ERA,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600302010,SAN TEODORO,PH1600000000,PH1600300000,PH1600302000,,,,,
admin4,PH1600303001,ANOLINGAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303002,BAKINGKING,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303003,BENTAHON,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303004,BUNAGUIT,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303006,CATMONON,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303007,CONCORDIA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303008,DAKUTAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303009,DUANGAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303010,MAC-ARTHUR,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303011,GUADALUPE,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303012,HAWILIAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303013,LABAO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303014,MAASIN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303015,MAHAGCOT,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303016,MILAGROS,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303017,NATO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303018,ORO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303019,POBLACION,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303020,REMEDIOS,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303021,SALUG,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303022,SAN TORIBIO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303023,SANTA FE,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303024,SEGUNDA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303026,TAGABASE,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303027,TAGANAHAW,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303028,TAGBALILI,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303029,TAHINA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303030,TANDANG SORA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303031,AGSABU,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303032,AGUINALDO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303033,BALUBO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303034,CEBULAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303035,CROSSING LUNA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303036,CUBO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303037,GUIBONON,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303038,KALABUAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303039,KINAMAYBAY,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303040,LANGAG,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303041,MALIWANAG,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303042,NEW GINGOOG,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303043,ODIONG,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303044,PIGLAWIGAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303045,SAN ISIDRO,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303046,SAN JOSE,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303047,SAN VICENTE,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303048,SINAKUNGAN,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600303049,VALENTINA,PH1600000000,PH1600300000,PH1600303000,,,,,
admin4,PH1600304001,BATAAN,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304002,COMOTA,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304003,HALAPITAN,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304004,LANGASIAN,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304005,"OSME?A, SR.",PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304006,POBLACION,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304007,SAGUNTO,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304008,VILLA PAZ,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304009,ANGELES,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304010,KASAPA II,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304011,LYDIA,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304012,PANAGANGAN,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304013,SABANG ADGAWAN,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304014,SAN PATRICIO,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600304015,VALENTINA,PH1600000000,PH1600300000,PH1600304000,,,,,
admin4,PH1600305001,BINUCAYAN,PH1600000000,PH1600300000,PH1600305000,,,,,
admin4,PH1600305002,JOHNSON,PH1600000000,PH1600300000,PH1600305000,,,,,
admin4,PH1600305003,MAGAUD,PH1600000000,PH1600300000,PH1600305000,,,,,
admin4,PH1600305004,NUEVA GRACIA,PH1600000000,PH1600300000,PH1600305000,,,,,
admin4,PH1600305005,POBLACION,PH1600000000,PH1600300000,PH1600305000,,,,,
admin4,PH1600305006,SAN ISIDRO,PH1600000000,PH1600300000,PH1600305000,,,,,
